timeframe,symbol,timestamp,open,high,low,close,volume,signal,signal_reason,trade_outcome,label,tp_price,sl_price,rr_ratio,demand_zone_strength,demand_zone_fresh,demand_zone_touches,supply_zone_strength,supply_zone_fresh,supply_zone_touches,nearest_demand_dist_atr,nearest_supply_dist_atr,in_demand_zone,in_supply_zone,between_zones,bullish_engulfing,bearish_engulfing,pin_bar_bullish,pin_bar_bearish,higher_low,lower_high,bos_bullish,bos_bearish,buy_confirmation_score,sell_confirmation_score,atr_14,rsi_14,ema_spread_atr,price_above_ema20,price_above_ema50,price_above_ema200,ema_trend_bias,bb_position,bb_width_atr,volume_ratio,body_atr_ratio,momentum_5,momentum_10,htf_1h_bias,htf_4h_bias,htf_aligned,candle_size_atr,body_size_atr,wick_upper_atr,wick_lower_atr,hour,month,day_of_week_int,spread_norm
15min,USTECm,2025-01-13 00:15:00,20877.66,20886.73,20866.82,20867.05,961.0,0,,0,0,,,,0.7342309464556813,0.0,5.0,2.634569356507269,0.0,7.0,0.24401902060488811,2.1374500307535023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.98002226295621,48.363507686364905,-1.2413353894516077,0.0,0.0,0.0,-1.0,0.36669776400083814,4.026682082953777,0.20252257568253904,0.2307523893599317,0.8705954897340055,-1.3040446056570503,-1.0,-1.0,1.0,0.4330141444068087,0.2307523893599317,0.1972595826102338,0.005002172436643195,0,1,0,0.0
15min,USTECm,2025-01-13 00:30:00,20866.6,20876.22,20847.12,20862.34,1232.0,0,,0,0,,,,0.7342309464556813,0.0,5.0,2.634569356507269,0.0,7.0,0.14887025781958552,2.3551686409897266,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.72935262789568,46.99896390405371,-1.277145434903646,0.0,0.0,0.0,-1.0,0.3386516450929341,4.2116547223392455,0.27428978537714843,0.09741740373449927,0.28104692298053546,-0.3119186354315759,-1.0,-1.0,1.0,0.6654569128342556,0.09741740373449927,0.21998953613283637,0.3480499729669199,0,1,0,0.0
15min,USTECm,2025-01-13 00:45:00,20862.59,20863.49,20832.08,20849.01,1280.0,0,,0,0,,,,0.5357999843115471,0.0,2.0,2.634569356507269,0.0,7.0,1.1725774472463004,2.7638137520506105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.086772277509574,43.034005769640956,-1.314416753047137,0.0,0.0,0.0,-1.0,0.2781833904751979,4.4613356166291,0.29668775931205527,0.3226667017954454,-0.5890211736015739,-0.08506235584891443,-1.0,-1.0,1.0,0.746315250618184,0.3226667017954454,0.02138439113519152,0.40226415768754714,0,1,0,0.0
15min,USTECm,2025-01-13 01:00:00,20849.05,20852.25,20810.59,20813.05,1408.0,0,,0,0,,,,0.5357999843115471,0.0,2.0,2.634569356507269,0.0,7.0,0.3185829559006885,3.623137604522759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,42.02986930717495,34.08375510354139,-1.348267464495659,0.0,0.0,0.0,-1.0,0.13451842465878583,4.732004690654297,0.3381770145310436,0.8565337126531206,-0.8731885348436152,-1.000478961585086,-1.0,-1.0,1.0,0.9911998463646945,0.8565337126531206,0.07613633001361073,0.05852980369796324,1,1,0,0.0
15min,USTECm,2025-01-13 01:15:00,20812.84,20828.52,20806.85,20807.55,1219.0,0,,0,0,,,,0.5357999843115471,0.0,2.0,2.634569356507269,0.0,7.0,0.2006856374378754,4.01320403991772,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,39.315220066218544,32.877033836720074,-1.4736208954548267,0.0,0.0,0.0,-1.0,0.1461307498675833,5.105859359961597,0.3076301876317018,0.13455348821881358,-1.7807352949337265,-1.248117139300027,-1.0,-1.0,1.0,0.5511860282989963,0.13455348821881358,0.3988277306750467,0.017804809405136013,1,1,0,0.0
15min,USTECm,2025-01-13 01:30:00,20808.04,20808.65,20756.8,20759.79,1971.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,17.521612688952143,5.014819010077604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,40.986524057389694,24.26816626012841,-1.5004303248484239,0.0,0.0,0.0,-1.0,-0.012665233325467894,5.1796404278854595,0.5214492638596769,1.1772161975101847,-2.6169577066308918,-1.6402952323027813,-1.0,-1.0,1.0,1.265049944889183,1.1772161975101847,0.014882940528108034,0.0729508068508902,1,1,0,0.0
15min,USTECm,2025-01-13 01:45:00,20760.08,20782.64,20739.59,20776.55,1831.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,17.810967944700632,4.575192239322679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.26165418307097,31.52795980089688,-1.5371395051906276,0.0,0.0,0.0,-1.0,0.060492190028488886,4.4386160578829825,0.5103903887162191,0.39915995434708934,-2.0791701568571432,-1.7813149146636957,-1.0,-1.0,1.0,1.0433415928744503,0.39915995434708934,0.14759466435784907,0.4965869741695119,1,1,0,0.0
15min,USTECm,2025-01-13 02:00:00,20776.04,20782.46,20762.52,20770.14,1217.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,18.962086960882097,5.080589916121648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,38.41876695866134,30.248344767449353,-1.6976774979938203,0.0,0.0,0.0,-1.0,0.08196341362343079,4.9661746118895005,0.37892704798082016,0.15357077977927847,-2.0529029493544977,-2.698160513884743,-1.0,-1.0,1.0,0.5190171777625107,0.15357077977927847,0.1671058315564352,0.19834056642679693,2,1,0,0.0
15min,USTECm,2025-01-13 02:15:00,20770.31,20798.06,20767.41,20789.61,1014.0,1,demand rr=2.15,-1,0,20877.47,20748.71853431791,2.1486145955997036,0.5162784002138419,1.0,0.0,2.634569356507269,0.0,7.0,0.0,4.700540957802089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37.38293136417335,38.93463351909371,-1.7508279458452118,0.0,0.0,0.0,-1.0,0.20491651660617935,4.797397272416907,0.3428281632998056,0.5162784002138614,-0.6270241295861261,-1.6087555952777888,-1.0,-1.0,1.0,0.8198928998214948,0.5162784002138614,0.22603898869466985,0.07757551091296362,2,1,0,0.0
15min,USTECm,2025-01-13 02:30:00,20789.58,20796.32,20772.87,20776.16,823.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,20.676022978025127,5.324951351567077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,35.52520718228367,35.41887714574145,-1.8623024896474758,0.0,0.0,0.0,-1.0,0.1625807255106163,4.978480808988457,0.3020349744022607,0.37775993623740267,-0.8835979432557266,-2.854311291689507,-1.0,-1.0,1.0,0.6600946724863705,0.37775993623740267,0.1897244389150592,0.0926102973339087,2,1,0,0.0
15min,USTECm,2025-01-13 02:45:00,20776.04,20778.24,20766.47,20775.81,984.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,22.689087367032748,5.857002925480536,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.35784622464591,35.3231058790747,-2.0565739116573503,0.0,0.0,0.0,-1.0,0.1767945607580693,5.016765787166005,0.39199282939946223,0.007108013259078305,0.49508857569755454,-2.8197179554708263,-1.0,-1.0,1.0,0.36374485243196364,0.007108013259078305,0.0679896920433577,0.28864714712952766,2,1,0,0.0
15min,USTECm,2025-01-13 03:00:00,20775.89,20786.81,20752.05,20753.1,1151.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,21.77174538725438,6.494557000445664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.67813339469339,29.376177334514935,-2.078055768007585,0.0,0.0,0.0,-1.0,0.09150702374250848,5.171443292127979,0.5043710698713876,0.6974082553840383,-0.7176052474223873,-3.3429081973740002,-1.0,-1.0,1.0,1.0637082473518724,0.6974082553840383,0.33416841372504164,0.03213157824279247,3,1,0,0.0
15min,USTECm,2025-01-13 03:15:00,20752.65,20762.63,20709.33,20731.75,1685.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,19.479381838265187,6.593143136285538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,35.427715608734175,24.83978752924638,-1.976764641585289,0.0,0.0,0.0,-1.0,0.042880370029084534,5.20790615865352,0.8374751491053678,0.5899336053958674,-1.0836148857008137,-3.309838017642032,-1.0,-1.0,1.0,1.5044718262009442,0.5899336053958674,0.2817003531986008,0.632837867606476,3,1,0,0.0
15min,USTECm,2025-01-13 03:30:00,20732.23,20736.03,20714.12,20733.54,1323.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,20.576735332543315,6.893310424526988,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,33.6253535275696,25.946070560123744,-2.1269033091464027,0.0,0.0,0.0,-1.0,0.10706664100194863,5.787880132252526,0.7745901639344263,0.03895869820152,-1.6674917619535994,-2.3645848045822846,-1.0,-1.0,1.0,0.651591662286491,0.03895869820152,0.07405126604716397,0.538581698037807,3,1,0,0.0
15min,USTECm,2025-01-13 03:45:00,20733.59,20740.28,20717.34,20731.37,1077.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,21.419760784696674,7.265694160305767,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,32.20063972389348,25.422646573073223,-2.256593640925164,0.0,0.0,0.0,-1.0,0.1407623081737523,6.257086828507908,0.8101094437549362,0.06894272967976839,-1.3909661542148135,-2.365791507659809,-1.0,-1.0,1.0,0.7124082066909401,0.06894272967976839,0.20775984754849122,0.4357056294626804,3,1,0,0.0
15min,USTECm,2025-01-13 04:00:00,20731.27,20750.62,20731.27,20741.66,874.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,22.961095661710857,7.336516480464711,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,30.487221094040823,32.83611409538062,-2.388279205027463,0.0,0.0,0.0,-1.0,0.2214125305006372,6.807908193732402,0.7024594116701495,0.34079852564951807,-1.120141448597838,-0.5946753869130038,-1.0,-1.0,1.0,0.6346921531586309,0.34079852564951807,0.29389362750911285,0.0,4,1,0,0.0
15min,USTECm,2025-01-13 04:15:00,20741.8,20744.78,20732.17,20743.15,779.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,24.961578207309476,7.9057510885090885,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,28.103591614835455,33.93338851600623,-2.582781710979341,0.0,0.0,0.0,-1.0,0.25445116250714583,7.388559093973112,0.6275678723918473,0.04803656481000655,-0.35404727396994473,-1.1884601960400845,-1.0,-1.0,1.0,0.44869709796606116,0.04803656481000655,0.057999704178007906,0.3426608289780468,4,1,0,0.0
15min,USTECm,2025-01-13 04:30:00,20743.18,20745.52,20725.72,20736.51,709.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,25.73931391918394,8.475930477625692,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.99644606619063,31.303697091330008,-2.685145967263322,0.0,0.0,0.0,-1.0,0.24547127565319776,7.387535930488602,0.5794614032936946,0.24706955810577105,0.17631950473509367,-1.245719526101549,-1.0,-1.0,1.0,0.7334298726378211,0.24706955810577105,0.08667807585719704,0.399682238674853,4,1,0,0.0
15min,USTECm,2025-01-13 04:45:00,20736.6,20751.54,20734.09,20748.57,655.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,27.481782041063365,8.426507681412513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.72358659069864,40.90167731628629,-2.777977442620432,0.0,0.0,0.0,-1.0,0.32584356787934565,7.509830411229405,0.5595182163755178,0.4653316891793082,0.5842886623529207,-1.5954229343290907,-1.0,-1.0,1.0,0.6783657457125253,0.4653316891793082,0.11545823866855016,0.09757581786466696,4,1,0,0.0
15min,USTECm,2025-01-13 05:00:00,20748.38,20749.82,20736.68,20741.86,731.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,29.120292387401324,9.293524520597236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.045775045272077,37.534967756400164,-2.9391163748158107,0.0,0.0,0.0,-1.0,0.30702284224211673,7.234145672907662,0.6377595533065782,0.2711495049639489,0.43625127409083714,-1.4264460153777991,-1.0,-1.0,1.0,0.5464577446666087,0.2711495049639489,0.05988578023743657,0.2154224594652232,5,1,0,0.0
15min,USTECm,2025-01-13 05:15:00,20741.85,20747.74,20726.08,20728.4,791.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,28.94342135681037,9.98538764935213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.72767170590245,31.528277646636027,-2.9703715437508826,0.0,0.0,0.0,-1.0,0.2424808584106816,6.562002755859489,0.6952623714511734,0.5668487058784704,-0.5588411776912721,-1.9980890071151076,-1.0,-1.0,1.0,0.9128582133329122,0.5668487058784704,0.24823337380105504,0.09777613365338671,5,1,0,0.0
15min,USTECm,2025-01-13 05:30:00,20728.15,20734.6,20715.11,20729.34,867.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,29.69004130694228,10.188385703105059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.162648811781853,32.399996816544984,-3.0219363642288863,0.0,0.0,0.0,-1.0,0.25338095014810585,5.690477208981023,0.7744874715261959,0.05137581671551734,-0.5962185116313964,-1.0257894161013528,-1.0,-1.0,1.0,0.8414408972986831,0.05137581671551734,0.22708974447363126,0.5629753361095345,5,1,0,0.0
15min,USTECm,2025-01-13 05:45:00,20729.16,20744.73,20727.97,20737.41,670.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,31.187914100758896,10.216521813020139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.30896230354406,39.970483154649486,-3.086734252920689,0.0,0.0,0.0,-1.0,0.31983344226075483,4.691330383303105,0.6152715919004546,0.36980653280719306,0.04034253085175902,0.25370969402286775,-1.0,-1.0,1.0,0.7512675745270977,0.36980653280719306,0.3281192509271095,0.05334179079279512,5,1,0,0.0
15min,USTECm,2025-01-13 06:00:00,20737.17,20765.43,20736.0,20763.16,991.0,1,demand rr=2.61,-1,0,20864.245000000003,20724.3707830018,2.6060077470677503,1.1174441066848668,1.0,0.0,2.634569356507269,0.0,7.0,0.0,8.692330705981828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,23.258433996404893,57.4956467676037,-2.8452527991726964,0.0,0.0,0.0,-1.0,0.6038474307800785,3.8870487202691155,0.9278157475891772,1.1174441066847978,0.6272993273001679,1.273516523278283,-1.0,-1.0,1.0,1.2653474436219163,1.1174441066847978,0.09759900431606354,0.05030433262105477,6,1,0,0.0
15min,USTECm,2025-01-13 06:15:00,20763.38,20778.77,20762.31,20764.79,975.0,0,,0,0,,,,1.1174441066848668,0.0,1.0,2.634569356507269,0.0,7.0,0.07292420099704001,8.971913661311245,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,22.35197613021746,58.38305951009399,-2.8410468571600793,1.0,0.0,0.0,-1.0,0.6733048530623288,3.3963600251331676,0.9233828961075858,0.06308167080108108,1.0258600790558918,1.4951698143065597,-1.0,-1.0,1.0,0.7364002137487905,0.06308167080108108,0.6254480551766763,0.047870487771033164,6,1,0,0.0
15min,USTECm,2025-01-13 06:30:00,20764.46,20772.17,20748.35,20761.04,918.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,31.905675368876604,9.060342536986122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.547712646188423,55.31725512879379,-2.712125942718775,0.0,0.0,0.0,-1.0,0.6228882023853866,3.372252978710764,0.9150261649638675,0.1516783566326908,1.4475969475119705,0.859510687585293,-1.0,-1.0,1.0,1.0564264488276887,0.1516783566326908,0.34194155837369766,0.5628065338213001,6,1,0,0.0
15min,USTECm,2025-01-13 06:45:00,20761.02,20768.06,20752.63,20756.38,744.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,33.09183051578845,9.67420038933599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21.598684293363338,51.44384430871898,-2.73819565790406,0.0,0.0,0.0,-1.0,0.578468940648862,3.358752117792896,0.7840657603540943,0.21482790048585226,1.2519281097279382,0.6125373110835629,-1.0,-1.0,1.0,0.7143953673484269,0.21482790048585226,0.3259457800475,0.1736216868150746,6,1,0,0.0
15min,USTECm,2025-01-13 07:00:00,20755.89,20766.51,20738.78,20743.77,1489.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,31.322446157597575,9.883926296664933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.41619305424817,42.21448574063167,-2.5820183414517537,0.0,0.0,0.0,-1.0,0.4204601446661413,3.1402470226397754,1.547012987012987,0.5406805683136771,0.2837234665408664,0.32387301369293703,-1.0,-1.0,1.0,1.237052158361243,0.5406805683136771,0.4737646563936675,0.22260693365389841,7,1,0,0.0
15min,USTECm,2025-01-13 07:15:00,20743.63,20747.41,20718.24,20736.75,1553.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,29.811679213242076,9.803273776183511,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.316700647014848,37.85233462226644,-2.4428305514126563,0.0,0.0,0.0,-1.0,0.3339150278321671,2.5760779803442433,1.5695588458234373,0.2950674756327852,-1.132664539456659,-0.5069327851714295,-1.0,-1.0,1.0,1.2510346314256313,0.2950674756327852,0.1621155607401058,0.7938515950527404,7,1,0,0.0
15min,USTECm,2025-01-13 07:30:00,20737.07,20743.25,20725.81,20735.64,1210.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,30.799080054068728,10.193430400027548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,22.533140560746027,37.15192152599735,-2.485593454402921,0.0,0.0,0.0,-1.0,0.33212654938303765,2.3951044324459603,1.1994448850118953,0.06346208137942115,-1.2936501204267266,-0.27603786446158984,-1.0,-1.0,1.0,0.7739711183616119,0.06346208137942115,0.27426270134602987,0.43624633563616083,7,1,0,0.0
15min,USTECm,2025-01-13 07:45:00,20735.67,20752.23,20719.16,20733.39,1371.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,28.897502139956526,9.68917476883496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.938055152646516,35.61075279884051,-2.3017252208495425,0.0,0.0,0.0,-1.0,0.3008786119542134,1.9277977864435547,1.333463016096873,0.09524583285739194,-1.1550645958364147,0.20845469559569813,-1.0,-1.0,1.0,1.3814823213131366,0.09524583285739194,0.6917855228589519,0.5944509655967927,7,1,0,0.0
15min,USTECm,2025-01-13 08:00:00,20732.91,20762.86,20723.07,20741.34,2685.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,26.858185915899018,8.597920627843731,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,26.05164779896043,44.925149880686675,-2.059644654691857,0.0,0.0,0.0,-1.0,0.4855578065266382,1.7302650351038387,2.4301941440014483,0.32358797666289624,-0.5773147294199575,0.46062345432440743,-1.0,-1.0,1.0,1.5273506039640143,0.32358797666289624,0.826051394755104,0.3777112325460141,8,1,0,0.0
15min,USTECm,2025-01-13 08:15:00,20741.34,20746.61,20667.5,20674.97,2984.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,19.118764364037744,8.765295218514828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,33.12609475909912,18.769973427496026,-1.6881468372620947,0.0,0.0,0.0,-1.0,-0.35840529736944976,2.2570990463221103,2.550863395452214,2.0035564253093674,-2.076912491506449,-1.8849188367683332,-1.0,-1.0,1.0,2.388147488416816,2.0035564253093674,0.15908908183487067,0.2255019812725776,8,1,0,0.0
15min,USTECm,2025-01-13 08:30:00,20674.6,20698.63,20664.19,20680.34,2295.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,19.17944172873423,8.557928758841385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.30128212455288,22.957420306208178,-1.723073775508467,0.0,0.0,0.0,-1.0,-0.1142275886209376,2.745206102311271,1.8836178594878528,0.17236573590564327,-1.6939287739437825,-2.486991332352844,-1.0,-1.0,1.0,1.0341944154338596,0.17236573590564327,0.5492281027376681,0.31260057679054815,8,1,0,0.0
15min,USTECm,2025-01-13 08:45:00,20680.55,20693.7,20647.15,20654.46,2059.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,17.475301764876463,8.864833164138238,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,35.06777784127906,17.842614945523053,-1.7076723141086654,0.0,0.0,0.0,-1.0,-0.16670406328232124,3.344185996078974,1.624457593688363,0.7439878317379118,-2.3149456565919473,-3.1461930807069804,-1.0,-1.0,1.0,1.3274294199846606,0.7439878317379118,0.37498811756816947,0.20845347067857936,8,1,0,0.0
15min,USTECm,2025-01-13 09:00:00,20654.84,20663.23,20562.62,20569.1,4234.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,12.040612709787977,9.044955018388762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,43.80674079577526,9.655622950106121,-1.5207502987206138,0.0,0.0,0.0,-1.0,-0.3286071815259439,4.267894223505134,2.9494949494949494,1.957233029494602,-3.750336067362607,-4.381517467707004,-1.0,-1.0,1.0,2.296678505918497,1.957233029494602,0.19152303612619215,0.14792244029770263,9,1,0,0.0
15min,USTECm,2025-01-13 09:15:00,20568.8,20590.98,20545.9,20561.83,3162.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,11.828815326628566,9.175353206125848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,43.97650868967165,9.239022441587196,-1.6516103212972888,0.0,0.0,0.0,-1.0,-0.1504721218080515,5.352905487203301,2.0338983050847457,0.15849370965724205,-4.08195205460133,-4.4239528283811085,-1.0,-1.0,1.0,1.025092744813267,0.15849370965724205,0.5043601836725435,0.36223885148348145,9,1,0,0.0
15min,USTECm,2025-01-13 09:30:00,20562.13,20593.45,20557.64,20560.59,2450.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,12.10022257090348,9.437217618937252,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,42.88764086438227,9.161231587401659,-1.8107125912701902,0.0,0.0,0.0,-1.0,-0.03589131567776,6.333628165824907,1.4923554851678138,0.03590778063241417,-2.6669687978802394,-4.271160556003661,-1.0,-1.0,1.0,0.8349724834069814,0.03590778063241417,0.7302803177968907,0.06878438497767649,9,1,0,0.0
15min,USTECm,2025-01-13 09:45:00,20561.05,20580.24,20558.61,20573.19,1835.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,13.271070031959011,9.790456969866343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,40.05328874913144,17.322995328126353,-2.023043063407542,0.0,0.0,0.0,-1.0,0.07615423324680125,7.315884198155322,1.078967483977186,0.3030962095531608,-2.6751860670199026,-4.0835598051495365,-1.0,-1.0,1.0,0.5400305611725591,0.3030962095531608,0.17601550884265102,0.060918842776747306,9,1,0,0.0
15min,USTECm,2025-01-13 10:00:00,20573.03,20586.78,20560.63,20585.38,1885.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,14.234211422016276,9.946460863271193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.19951691591362,24.85946777528575,-2.172160763847801,0.0,0.0,0.0,-1.0,0.15970554651493687,8.0146802763619,1.071997270245678,0.3233025178612949,-1.8083998327010236,-3.9335575978815913,-1.0,-1.0,1.0,0.6845636309370738,0.3233025178612949,0.0366496781381225,0.32461143493765643,10,1,0,0.0
15min,USTECm,2025-01-13 10:15:00,20585.8,20597.39,20571.34,20591.55,1775.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,15.033250246421556,10.218268947841443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,36.57958132712504,28.65752013979963,-2.2966781169149315,0.0,0.0,0.0,-1.0,0.2113500112514463,8.634683890696298,0.9819650365125028,0.15719152027954386,0.6137303704827607,-3.8775730846000913,-1.0,-1.0,1.0,0.7121459310055857,0.15719152027954386,0.159651909292615,0.3953025014334269,10,1,0,0.0
15min,USTECm,2025-01-13 10:30:00,20591.51,20621.54,20590.43,20612.81,1647.0,1,demand rr=4.37,-1,0,20789.07,20572.50484809158,4.373138213211099,0.5941372242986845,1.0,0.0,2.634569356507269,0.0,7.0,0.0,9.833110530973892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,35.85030381684178,40.59552717158058,-2.3265443585522356,0.0,0.0,0.0,-1.0,0.29882732483746194,8.88569022285052,0.8919094552149898,0.5941372242986034,1.4220242110207764,-3.5851857952628543,-1.0,-1.0,1.0,0.8677750726727488,0.5941372242986034,0.2435125806632304,0.030125267710915102,10,1,0,0.0
15min,USTECm,2025-01-13 10:45:00,20613.05,20626.83,20588.36,20602.26,1786.0,0,,0,0,,,,2.1331370698640604,0.0,23.0,2.634569356507269,0.0,7.0,15.486912894519989,10.029669766710846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.199596641263035,37.04606300413761,-2.2973080658521554,0.0,0.0,0.0,-1.0,0.2877961898582027,8.836203932502572,0.9388141295206055,0.2980696195852288,1.1511177987132497,-2.0085859165934026,-1.0,-1.0,1.0,1.0627190236741197,0.2980696195852288,0.3806672250124609,0.3839821790764301,10,1,0,0.0
